ISBN,Unnamed: 0,Title,Author,Main Genre,Sub Genre,Type,Price,Rating,Amazon_Rating_Count,URLs,Number of Sub-genres,Genre_URL,Real_ISBN_10,Real_ISBN_13,Google_Thumbnail
9781743832318,892,ELLA DIARIES #19: PASSION FOR FASHION,Meredith Costain,Children's Books,"Family, Personal & Social Issues",Paperback,₹227.00,4.7,5.0,https://www.amazon.in/ELLA-DIARIES-19-PASSION-FASHION/dp/8194316790/ref=zg_bs_g_1318077031_d_sccl_13/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1743832311,9781743832318,http://books.google.com/books/content?id=lJhAzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781536462142,894,PETE THE CAT ICR18 FAMILY ROAD TRIP (I Can Read Level 1),James Dean,Children's Books,"Family, Personal & Social Issues",Paperback,₹154.25,4.8,1918.0,https://www.amazon.in/Pete-Cats-Family-Road-Level/dp/0062868381/ref=zg_bs_g_1318077031_d_sccl_15/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1536462144,9781536462142,http://books.google.com/books/content?id=v4xszQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781536208689,895,TOM GATES: ABSOLUTELY FANTASTIC,Pichon L,Children's Books,"Family, Personal & Social Issues",Paperback,₹200.00,4.7,4619.0,https://www.amazon.in/TOM-GATES-ABSOLUTELY-FANTASTIC-Pichon/dp/9351033031/ref=zg_bs_g_1318077031_d_sccl_16/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,153620868X,9781536208689,http://books.google.com/books/content?id=RPKPEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789391234263,896,"MY WISDOM BOOK: Everyday Shlokas, Mantras, Bhajans and More",Swami Mukundananda,Children's Books,"Family, Personal & Social Issues",Paperback,₹159.00,4.7,137.0,https://www.amazon.in/MY-WISDOM-BOOK-Everyday-Shlokas/dp/9355204507/ref=zg_bs_g_1318077031_d_sccl_17/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9391234267,9789391234263,http://books.google.com/books/content?id=0k9i0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781547614486,897,Tilda Tries Again: A Big Bright Feelings Book,Tom Percival,Children's Books,"Family, Personal & Social Issues",Paperback,₹194.00,4.7,438.0,https://www.amazon.in/Tilda-Tries-Again-Bright-Feelings/dp/1526612992/ref=zg_bs_g_1318077031_d_sccl_18/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,154761448X,9781547614486,http://books.google.com/books/content?id=mKfyEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781943330737,898,Diary of a Minecraft Zombie Book 11: Insides Out,Zack Zombie,Children's Books,"Family, Personal & Social Issues",Kindle Edition,₹105.00,4.7,2322.0,https://www.amazon.in/Diary-Minecraft-Zombie-Book-11-ebook/dp/B01LX8QZZI/ref=zg_bs_g_1318077031_d_sccl_19/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1943330735,9781943330737,http://books.google.com/books/content?id=y0oYvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781524741730,899,The Day You Begin,Jacqueline Woodson,Children's Books,"Family, Personal & Social Issues",Hardcover,₹348.16,4.8,7245.0,https://www.amazon.in/Day-You-Begin-Jacqueline-Woodson/dp/0399246533/ref=zg_bs_g_1318077031_d_sccl_20/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1524741736,9781524741730,http://books.google.com/books/content?id=n2lBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780747574477,902,Harry Potter and the Philosopher's Stone,J.K. Rowling,Children's Books,Fantasy,Paperback,₹353.00,4.7,107802.0,https://www.amazon.in/Harry-Potter-Philosophers-Stone-Rowling/dp/1408855658/ref=zg_bs_g_67803457031_d_sccl_3/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0747574472,9780747574477,http://books.google.com/books/content?id=0Yo7PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780747573616,905,Harry Potter and the Chamber of Secrets,J.K. Rowling,Children's Books,Fantasy,Paperback,₹390.00,4.7,86490.0,https://www.amazon.in/Harry-Potter-Chamber-Secrets/dp/1408855666/ref=zg_bs_g_67803457031_d_sccl_6/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0747573611,9780747573616,http://books.google.com/books/content?id=zoV4PAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781408855911,907,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,Children's Books,Fantasy,Paperback,₹381.45,4.8,74639.0,https://www.amazon.in/Harry-Potter-Prisoner-Azkaban/dp/1408855674/ref=zg_bs_g_67803457031_d_sccl_8/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1408855917,9781408855911,http://books.google.com/books/content?id=lZrHBAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780241558300,909,Matilda: Special Edition,Roald Dahl,Children's Books,Fantasy,Paperback,₹259.00,4.6,19810.0,https://www.amazon.in/Matilda-Special-Roald-Dahl/dp/024155831X/ref=zg_bs_g_67803457031_d_sccl_10/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0241558301,9780241558300,http://books.google.com/books/content?id=pMeMEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781408869161,911,Harry Potter and the Half-Blood Prince,J.K. Rowling,Children's Books,Fantasy,Paperback,₹510.00,4.8,71049.0,https://www.amazon.in/Harry-Potter-Half-Blood-Prince/dp/1408855704/ref=zg_bs_g_67803457031_d_sccl_12/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1408869160,9781408869161,http://books.google.com/books/content?id=fUVXvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781471418297,912,The Wicked King (The Folk of the Air #2),Holly Black,Children's Books,Fantasy,Paperback,₹311.00,4.6,32823.0,https://www.amazon.in/Wicked-King-Folk-Air/dp/1471408655/ref=zg_bs_g_67803457031_d_sccl_13/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1471418294,9781471418297,http://books.google.com/books/content?id=iitt0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780553151749,913,Charlie and the Great Glass Elevator,Roald Dahl,Children's Books,Fantasy,Paperback,₹267.00,4.6,6216.0,https://www.amazon.in/Charlie-Great-Glass-Elevator-Roald/dp/0241568706/ref=zg_bs_g_67803457031_d_sccl_14/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0553151746,9780553151749,http://books.google.com/books/content?id=Y71A-3_o57YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781526620293,914,Harry Potter 1–3 Box Set: A Magical Adventure Begins (Set of 3 Books),J.K. Rowling,Children's Books,Fantasy,Paperback,"₹1,099.00",4.6,3796.0,https://www.amazon.in/Harry-Potter-1-3-Box-Set/dp/1526620294/ref=zg_bs_g_67803457031_d_sccl_15/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1526620294,9781526620293,http://books.google.com/books/content?id=LcT-yQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780141335742,917,The Mark of Athena (Heroes of Olympus Book 3),Rick Riordan,Children's Books,Fantasy,Paperback,₹259.00,4.8,31873.0,https://www.amazon.in/Mark-Athena-Heroes-Olympus-Book/dp/0141335769/ref=zg_bs_g_67803457031_d_sccl_18/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0141335742,9780141335742,http://books.google.com/books/content?id=zNhDLqQWzBIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9798885795111,920,The Sun and the Star (From the World of,Rick Riordan,Children's Books,Fantasy,Paperback,₹395.00,4.6,4518.0,https://www.amazon.in/Sun-Star-World-Percy-Jackson/dp/0241627680/ref=zg_bs_g_67803457031_d_sccl_21/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,,9798885795111,http://books.google.com/books/content?id=520Z0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780345453747,923,"The Hitchhiker's Guide to the Galaxy: 42nd Anniversary Edition (The Hitchhiker's Guide to the Galaxy, 1)",Douglas Adams,Children's Books,Fantasy,Paperback,₹330.00,4.4,22039.0,https://www.amazon.in/Hitchhikers-Guide-Galaxy-42nd-Anniversary/dp/1529034523/ref=zg_bs_g_67803457031_d_sccl_24/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0345453743,9780345453747,http://books.google.com/books/content?id=XgqNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780141342603,927,Magnus Chase and the Ship of the Dead (B,Rick Riordan,Children's Books,Fantasy,Paperback,₹259.00,4.7,15095.0,https://www.amazon.in/Magnus-Chase-Ship-Dead-Book/dp/0141342609/ref=zg_bs_g_67803457031_d_sccl_28/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0141342609,9780141342603,http://books.google.com/books/content?id=1BeXtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780141339184,930,"The House of Hades (Heroes of Olympus Book 4) (Heroes of Olympus, 4) [Paperback] Riordan, Rick",Rick Riordan,Children's Books,Fantasy,Paperback,₹347.00,4.8,34377.0,https://www.amazon.in/Heroes-Olympus-House-Rick-Riordan/dp/0141339209/ref=zg_bs_g_67803457031_d_sccl_1/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0141339187,9780141339184,http://books.google.com/books/content?id=ITdsmwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781526666321,932,Harry Potter and the Prisoner of Azkaban: MinaLima Edition,J.K. Rowling,Children's Books,Fantasy,Hardcover,"₹2,561.74",4.9,2449.0,https://www.amazon.in/Harry-Potter-Prisoner-Azkaban-MinaLima/dp/1526666324/ref=zg_bs_g_67803457031_d_sccl_3/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1526666324,9781526666321,http://books.google.com/books/content?id=ZH6pzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781509851553,933,Room on the Broom,Julia Donaldson,Children's Books,Fantasy,Paperback,₹291.00,4.7,33944.0,https://www.amazon.in/Room-Broom-Julia-Donaldson/dp/1509804773/ref=zg_bs_g_67803457031_d_sccl_4/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1509851550,9781509851553,http://books.google.com/books/content?id=zCguzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781774882986,934,Murtagh: The World of Eragon,Christopher Paolini,Children's Books,Fantasy,Paperback,₹464.34,4.6,3986.0,https://www.amazon.in/Murtagh-World-Eragon-Inheritance-Cycle/dp/0241651344/ref=zg_bs_g_67803457031_d_sccl_5/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1774882981,9781774882986,http://books.google.com/books/content?id=mM5AEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780241535141,935,"Peppa Pig: Mermaids, Unicorns and Dragons Sticker Activity Book",Ladybird,Children's Books,Fantasy,Paperback,₹137.00,4.4,3041.0,https://www.amazon.in/Peppa-Pig-Mermaids-Unicorns-Activity/dp/0241371678/ref=zg_bs_g_67803457031_d_sccl_6/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,024153514X,9780241535141,http://books.google.com/books/content?id=fWm6zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9798217042760,936,Wonka,Roald Dahl,Children's Books,Fantasy,Paperback,₹270.00,4.7,141.0,https://www.amazon.in/Wonka-Roald-Dahl/dp/0241618134/ref=zg_bs_g_67803457031_d_sccl_7/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,,9798217042760,http://books.google.com/books/content?id=1GjKEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9798295206443,937,The Blood of Olympus (Heroes of Olympus Book 5),Rick Riordan,Children's Books,Fantasy,Paperback,₹280.00,4.7,42350.0,https://www.amazon.in/Blood-Olympus-Heroes-Book/dp/0141339241/ref=zg_bs_g_67803457031_d_sccl_8/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,,9798295206443,http://books.google.com/books/content?id=G_P50QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780008724764,938,Howl’s Moving Castle,Diana Wynne Jones,Children's Books,Fantasy,Paperback,₹283.00,4.7,17428.0,https://www.amazon.in/Howls-Moving-Castle-Diana-Wynne/dp/0007299265/ref=zg_bs_g_67803457031_d_sccl_9/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0008724768,9780008724764,http://books.google.com/books/content?id=xjnx0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781368024136,940,Box Set Trials Of Apollo Complete,Rick Riordan,Children's Books,Fantasy,Paperback,"₹1,480.00",4.7,3257.0,https://www.amazon.in/Trials-Apollo-Complete-Collectio/dp/0241641543/ref=zg_bs_g_67803457031_d_sccl_11/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1368024130,9781368024136,http://books.google.com/books/content?id=dxl0zgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9798855068740,941,Rowley Jefferson's Awesome Friendly Adve,Jeff Kinney,Children's Books,Fantasy,Paperback,₹227.00,4.6,7460.0,https://www.amazon.in/Rowley-Jeffersons-Awesome-Friendly-Adventure/dp/0241501407/ref=zg_bs_g_67803457031_d_sccl_12/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,,9798855068740,http://books.google.com/books/content?id=_i3S0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780141355412,942,Percy Jackson and the Greek Gods,Rick Riordan,Children's Books,Fantasy,Paperback,₹259.00,4.7,10920.0,https://www.amazon.in/Percy-Jackson-Greek-Jacksons-Myths/dp/0141358688/ref=zg_bs_g_67803457031_d_sccl_13/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0141355417,9780141355412,http://books.google.com/books/content?id=e_KzoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781338554274,943,Dog Man: A Graphic Novel (Dog Man #1): From the Creator of Captain Underpants: Volume 1,Dav Pilkey,Children's Books,Fantasy,Hardcover,₹410.00,4.6,24082.0,https://www.amazon.in/Dog-Man-Creator-Captain-Underpants/dp/1338741039/ref=zg_bs_g_67803457031_d_sccl_14/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1338554271,9781338554274,http://books.google.com/books/content?id=tlnBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781250076977,944,Six of Crows: Crooked Kingdom,Leigh Bardugo,Children's Books,Fantasy,Paperback,₹388.00,4.7,36600.0,https://www.amazon.in/Six-Crows-Crooked-Kingdom-Book/dp/1780622317/ref=zg_bs_g_67803457031_d_sccl_15/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1250076978,9781250076977,http://books.google.com/books/content?id=YCGNAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9798855015096,945,The Last Kids On Earth,Max Brallier,Children's Books,Fantasy,Paperback,₹175.00,4.7,7072.0,https://www.amazon.in/Last-Kids-Earth-Max-Brallier/dp/1405295090/ref=zg_bs_g_67803457031_d_sccl_16/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,,9798855015096,http://books.google.com/books/content?id=3TzS0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781368051446,946,The Son of Neptune (Heroes of Olympus Book 2),Rick Riordan,Children's Books,Fantasy,Paperback,₹324.00,4.7,26285.0,https://www.amazon.in/Heroes-Olympus-Neptune-Rick-Riordan/dp/0141335734/ref=zg_bs_g_67803457031_d_sccl_17/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1368051448,9781368051446,http://books.google.com/books/content?id=M-vOwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788119670642,948,The Mystery of the Magic Mirror,Shubira Prasad,Children's Books,Fantasy,Paperback,₹165.00,0.0,0.0,https://www.amazon.in/Mystery-Magic-Mirror-Shubira-Prasad/dp/8119670647/ref=zg_bs_g_67803457031_d_sccl_19/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,8119670647,9788119670642,http://books.google.com/books/content?id=mL-W0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780573700323,949,George's Marvellous Medicine,Roald Dahl,Children's Books,Fantasy,Paperback,₹234.00,4.6,8739.0,https://www.amazon.in/Georges-Marvellous-Medicine-Roald-Dahl/dp/0241558484/ref=zg_bs_g_67803457031_d_sccl_20/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,057370032X,9780573700323,http://books.google.com/books/content?id=jCaRNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788129141996,956,THE BLUE UMBRELLA,Ruskin Bond,Children's Books,"Fantasy, Science Fiction & Horror",Paperback,₹74.00,4.5,15544.0,https://www.amazon.in/Blue-Umbrella-Ruskin-Bond/dp/8171673406/ref=zg_bs_g_1402037031_d_sccl_7/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,812914199X,9788129141996,http://books.google.com/books/content?id=_TJbygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781408834985,958,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,Children's Books,"Fantasy, Science Fiction & Horror",Kindle Edition,₹212.80,4.8,74639.0,https://www.amazon.in/Harry-Potter-Prisoner-Azkaban-Rowling-ebook/dp/B019PIOJZ4/ref=zg_bs_g_1402037031_d_sccl_9/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1408834987,9781408834985,http://books.google.com/books/content?id=i1s9AwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788187108207,962,"Set of 10 Classics Tales Story Books for Kids|English Short Stories for 3+ | Aladdin, Alibaba, Jungle Book & Others",Team Pegasus,Children's Books,"Fantasy, Science Fiction & Horror",Product Bundle,₹220.00,3.8,13.0,https://www.amazon.in/Classics-English-Stories-Aladdin-Alibaba/dp/8131944700/ref=zg_bs_g_1402037031_d_sccl_13/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,8187108207,9788187108207,http://books.google.com/books/content?id=AVfVDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780747570738,966,Harry Potter and the Order of the Phoenix,J.K. Rowling,Children's Books,"Fantasy, Science Fiction & Horror",Kindle Edition,₹313.95,4.7,66771.0,https://www.amazon.in/Harry-Potter-Order-Phoenix-Rowling-ebook/dp/B019PIOJV8/ref=zg_bs_g_1402037031_d_sccl_17/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0747570736,9780747570738,http://books.google.com/books/content?id=AnjKOAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780747591085,967,Harry Potter and the Deathly Hallows,J.K. Rowling,Children's Books,"Fantasy, Science Fiction & Horror",Kindle Edition,₹313.95,4.8,87027.0,https://www.amazon.in/Harry-Potter-Deathly-Hallows-Rowling-ebook/dp/B019PIOJVI/ref=zg_bs_g_1402037031_d_sccl_18/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0747591083,9780747591085,http://books.google.com/books/content?id=HlGJBAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780008256944,972,"The 1,000-Year-Old Boy",Ross Welford,Children's Books,"Fantasy, Science Fiction & Horror",Paperback,₹275.00,4.5,4251.0,https://www.amazon.in/1-000-Year-Old-Boy-Ross-Welford/dp/0008256942/ref=zg_bs_g_1402037031_d_sccl_23/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0008256942,9780008256944,http://books.google.com/books/content?id=TCDEAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781726216777,977,The Canterville Ghost,Oscar Wilde,Children's Books,"Fantasy, Science Fiction & Horror",Paperback,₹99.00,4.3,1549.0,https://www.amazon.in/Canterville-Ghost-Oscar-Wilde/dp/9354401538/ref=zg_bs_g_1402037031_d_sccl_28/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,1726216772,9781726216777,http://books.google.com/books/content?id=qp9auwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780747589945,985,"Harry Potter and the Philosopher's Stone, Book 1",J.K. Rowling,Children's Books,"Fantasy, Science Fiction & Horror",Audible Audiobook,₹999.00,4.7,107802.0,https://www.amazon.in/Harry-Potter-Philosophers-Stone-Book/dp/B072W9Y8T7/ref=zg_bs_g_1402037031_d_sccl_6/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0747589941,9780747589945,http://books.google.com/books/content?id=GDdCPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780141352015,996,"Percy jackson: Complete Series [Paperback] Riordan, Rick",Rick Riordan,Children's Books,"Fantasy, Science Fiction & Horror",Paperback,"₹1,544.40",4.7,7800.0,https://www.amazon.in/Percy-jackson-Complete-Rick-Riordan/dp/0141352027/ref=zg_bs_g_1402037031_d_sccl_17/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0141352019,9780141352015,http://books.google.com/books/content?id=X58EqptgJV8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789389053135,1007,101 Copy Coloring: Fun Activity Book For Children,Wonder House Books,Children's Books,"Games, Toys & Activities",Paperback,₹149.00,4.5,1928.0,https://www.amazon.in/101-Copy-Coloring-Activity-Children/dp/9389053137/ref=zg_bs_g_1318078031_d_sccl_8/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9389053137,9789389053135,http://books.google.com/books/content?id=jcDZzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789390391608,1008,"Flags of the World - Sticker Coloring Activity Book For Children : Continent, Country, Capital, Language and Currency",Wonder House Books,Children's Books,"Games, Toys & Activities",Paperback,₹189.00,4.5,886.0,https://www.amazon.in/Flags-World-Coloring-Activity-Continent/dp/9390391601/ref=zg_bs_g_1318078031_d_sccl_9/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9390391601,9789390391608,http://books.google.com/books/content?id=zST50AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780241427361,1013,Baby Touch: Playbook [Board book] Ladybird,LADYBIRD,Children's Books,"Games, Toys & Activities",Board book,₹292.00,4.6,4342.0,https://www.amazon.in/Baby-Touch-Lemon-Ribbon-Studio/dp/024137913X/ref=zg_bs_g_1318078031_d_sccl_14/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0241427363,9780241427361,http://books.google.com/books/content?id=RI9DzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780723281221,1015,Baby Touch: Tummy Time [Board book] Ladybird,,Children's Books,"Games, Toys & Activities",Board book,₹242.00,4.6,2131.0,https://www.amazon.in/Baby-Touch-Tummy-Time/dp/0241422345/ref=zg_bs_g_1318078031_d_sccl_16/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,072328122X,9780723281221,http://books.google.com/books/content?id=4NvgngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789388144988,1023,My First Transport Sticker Book: Exciting Sticker Book With 100 Stickers,Wonder House Books,Children's Books,"Games, Toys & Activities",Paperback,₹155.00,4.5,1275.0,https://www.amazon.in/My-First-Transport-Sticker-Book/dp/9388144988/ref=zg_bs_g_1318078031_d_sccl_24/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9388144988,9789388144988,http://books.google.com/books/content?id=fr9p0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789354402715,1024,My First Times Tables Activity Book : Multiplication Tables From 1 - 20 with Fun and Easy Math Activities for Children,Wonder House Books,Children's Books,"Games, Toys & Activities",Paperback,₹99.00,4.3,302.0,https://www.amazon.in/First-Times-Tables-Activity-Book/dp/9354402712/ref=zg_bs_g_1318078031_d_sccl_25/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9354402712,9789354402715,http://books.google.com/books/content?id=w9YO0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789354403279,1026,"Sudoku - Brain Games For Smart Minds Level 1 Simple : Brain Booster Puzzles for Kids, 120+ Fun Games",Wonder House Books,Children's Books,"Games, Toys & Activities",Paperback,₹89.00,4.4,235.0,https://www.amazon.in/Sudoku-Brain-Simple-Booster-Puzzles/dp/9354403271/ref=zg_bs_g_1318078031_d_sccl_27/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9354403271,9789354403279,http://books.google.com/books/content?id=evEP0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780241379127,1030,Baby Touch: Peekaboo [Board book] Ladybird,LADYBIRD,Children's Books,"Games, Toys & Activities",Board book,₹301.00,4.5,3229.0,https://www.amazon.in/Baby-Touch-Lemon-Ribbon-Studio/dp/0241379121/ref=zg_bs_g_1318078031_d_sccl_1/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,0241379121,9780241379127,http://books.google.com/books/content?id=xBHuuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789354403514,1033,"Sudoku - Brain Games For Smart Minds Box Set Of 4 Books : Brain Booster Puzzles for Kids, 480 + Fun Games. Combo of Easy, Hard, Killer, Complex Levels.: Box Set of Books Levels 1-4",Wonder House Books,Children's Books,"Games, Toys & Activities",Paperback,₹389.00,4.5,210.0,https://www.amazon.in/Sudoku-Booster-Puzzles-Complex-Levels/dp/9354403921/ref=zg_bs_g_1318078031_d_sccl_4/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9354403514,9789354403514,http://books.google.com/books/content?id=XfMO0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789389717259,1035,Word Search - Brain Games: Classic Word Puzzles For Everyone,Wonder House Books,Children's Books,"Games, Toys & Activities",Paperback,₹99.00,4.5,396.0,https://www.amazon.in/Word-Search-Classic-Puzzles-Everyone/dp/9389717256/ref=zg_bs_g_1318078031_d_sccl_6/000-0000000-0000000?psc=1,34,https://www.amazon.in/gp/bestsellers/books/64619755031,9389717256,9789389717259,http://books.google.com/books/content?id=NcAQ0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
